id,map_id,address,description,pic,link,icon,lat,lng,anim,title,infoopen,category,approved,retina,Custom Field:Education Sector,Custom Field:School Type,Custom Field:Area,Custom Field:Suburb,Custom Field:Nearest Six Secondary,Custom Field:Distance from Melbourne Connect
901645,2,"23 Orange Grove, Bayswater, 3153",<div><strong>Education sector:</strong> Catholic</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Outer Eastern Melbourne</div><div><strong>Suburb:</strong> Bayswater</div><div><strong>Distance from Melbourne Connect:</strong> 27.03 km</div>,,,,-37.848985,145.265765,0,Our Lady of Lourdes School,0,,1,0,Catholic,Primary,Outer Eastern Melbourne,Bayswater,No,27.03
901342,2,"2 Wilana Street, Ringwood, 3134",<div><strong>Education sector:</strong> Catholic</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Outer Eastern Melbourne</div><div><strong>Suburb:</strong> Ringwood</div><div><strong>Distance from Melbourne Connect:</strong> 23.60 km</div>,,,,-37.816423,145.232182,0,Our Lady of Perpetual Help School,0,,1,0,Catholic,Primary,Outer Eastern Melbourne,Ringwood,No,23.60
901792,2,"15 - 49 Old Melbourne Rd, Chirnside Park, 3116",<div><strong>Education sector:</strong> Independent</div><div><strong>School type:</strong> Pri/Sec</div><div><strong>Area:</strong> Outer Eastern Melbourne</div><div><strong>Suburb:</strong> Chirnside Park</div><div><strong>Distance from Melbourne Connect:</strong> 30.23 km</div>,,,,-37.763573,145.30513,0,Oxley Christian College,0,,1,0,Independent,Pri/Sec,Outer Eastern Melbourne,Chirnside Park,No,30.23
905281,2,"Wentworth Avenue, Rowville, 3178",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Outer Eastern Melbourne</div><div><strong>Suburb:</strong> Rowville</div><div><strong>Distance from Melbourne Connect:</strong> 29.30 km</div>,,,,-37.918414,145.262461,0,Park Ridge Primary School,0,,1,0,Government,Primary,Outer Eastern Melbourne,Rowville,No,29.30
904937,2,"25 Pembroke Road, Mooroolbark, 3138",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Outer Eastern Melbourne</div><div><strong>Suburb:</strong> Mooroolbark</div><div><strong>Distance from Melbourne Connect:</strong> 31.89 km</div>,,,,-37.796796,145.327244,0,Pembroke Primary School,0,,1,0,Government,Primary,Outer Eastern Melbourne,Mooroolbark,No,31.89
905131,2,"50 Amesbury Avenue, Wantirna, 3152",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Outer Eastern Melbourne</div><div><strong>Suburb:</strong> Wantirna</div><div><strong>Distance from Melbourne Connect:</strong> 24.64 km</div>,,,,-37.854873,145.236165,0,Regency Park Primary School,0,,1,0,Government,Primary,Outer Eastern Melbourne,Wantirna,No,24.64
904911,2,"60 Summit Crescent, Ringwood North, 3134",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Outer Eastern Melbourne</div><div><strong>Suburb:</strong> Ringwood North</div><div><strong>Distance from Melbourne Connect:</strong> 22.23 km</div>,,,,-37.804226,145.217212,0,Ringwood Heights Primary School,0,,1,0,Government,Primary,Outer Eastern Melbourne,Ringwood North,No,22.23
904120,2,"172 Oban Road, Ringwood North, 3134",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Outer Eastern Melbourne</div><div><strong>Suburb:</strong> Ringwood North</div><div><strong>Distance from Melbourne Connect:</strong> 23.42 km</div>,,,,-37.79313,145.230739,0,Ringwood North Primary School,0,,1,0,Government,Primary,Outer Eastern Melbourne,Ringwood North,No,23.42
908270,2,"Bedford Road, Ringwood, 3134",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Secondary</div><div><strong>Area:</strong> Outer Eastern Melbourne</div><div><strong>Suburb:</strong> Ringwood</div><div><strong>Distance from Melbourne Connect:</strong> 24.22 km</div>,,,,-37.816606,145.239147,0,Ringwood Secondary College,0,,1,0,Government,Secondary,Outer Eastern Melbourne,Ringwood,No,24.22
905241,2,"52 Landscape Drive, Mooroolbark, 3138",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Outer Eastern Melbourne</div><div><strong>Suburb:</strong> Mooroolbark</div><div><strong>Distance from Melbourne Connect:</strong> 32.08 km</div>,,,,-37.766514,145.32684,0,Rolling Hills Primary School,0,,1,0,Government,Primary,Outer Eastern Melbourne,Mooroolbark,No,32.08
905000,2,"11 Paratea Drive, Rowville, 3178",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Outer Eastern Melbourne</div><div><strong>Suburb:</strong> Rowville</div><div><strong>Distance from Melbourne Connect:</strong> 27.57 km</div>,,,,-37.922924,145.237108,0,Rowville Primary School,0,,1,0,Government,Primary,Outer Eastern Melbourne,Rowville,No,27.57
908734,2,"17 Paratea Drive, Rowville, 3178",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Secondary</div><div><strong>Area:</strong> Outer Eastern Melbourne</div><div><strong>Suburb:</strong> Rowville</div><div><strong>Distance from Melbourne Connect:</strong> 27.62 km</div>,,,,-37.92388682,145.2370885,0,Rowville Secondary College,0,,1,0,Government,Secondary,Outer Eastern Melbourne,Rowville,No,27.62
904916,2,"18 - 20 Ruskin Ave, Croydon, 3136",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Outer Eastern Melbourne</div><div><strong>Suburb:</strong> Croydon</div><div><strong>Distance from Melbourne Connect:</strong> 29.16 km</div>,,,,-37.798944,145.29616,0,Ruskin Park Primary School,0,,1,0,Government,Primary,Outer Eastern Melbourne,Croydon,No,29.16
901509,2,"50 Monastery Drive, Croydon, 3136",<div><strong>Education sector:</strong> Catholic</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Outer Eastern Melbourne</div><div><strong>Suburb:</strong> Croydon</div><div><strong>Distance from Melbourne Connect:</strong> 27.11 km</div>,,,,-37.79749,145.272793,0,Sacred Heart School,0,,1,0,Catholic,Primary,Outer Eastern Melbourne,Croydon,No,27.11
903222,2,"399 Mt Dandenong Tourist Road, Sassafras, 3787",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Outer Eastern Melbourne</div><div><strong>Suburb:</strong> Sassafras</div><div><strong>Distance from Melbourne Connect:</strong> 34.95 km</div>,,,,-37.861625,145.354552,0,Sassafras Primary School,0,,1,0,Government,Primary,Outer Eastern Melbourne,Sassafras,No,34.95
901028,2,"11 Ingrid Street, Scoresby, 3179",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Outer Eastern Melbourne</div><div><strong>Suburb:</strong> Scoresby</div><div><strong>Distance from Melbourne Connect:</strong> 25.36 km</div>,,,,-37.89395,145.227501,0,Scoresby Primary School,0,,1,0,Government,Primary,Outer Eastern Melbourne,Scoresby,No,25.36
908307,2,"Cavell Street, Scoresby, 3179",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Secondary</div><div><strong>Area:</strong> Outer Eastern Melbourne</div><div><strong>Suburb:</strong> Scoresby</div><div><strong>Distance from Melbourne Connect:</strong> 25.83 km</div>,,,,-37.888642,145.2362,0,Scoresby Secondary College,0,,1,0,Government,Secondary,Outer Eastern Melbourne,Scoresby,No,25.83
904685,2,"2 Morley Street, Selby, 3159",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Outer Eastern Melbourne</div><div><strong>Suburb:</strong> Selby</div><div><strong>Distance from Melbourne Connect:</strong> 37.50 km</div>,,,,-37.911431,145.367517,0,Selby Primary School,0,,1,0,Government,Primary,Outer Eastern Melbourne,Selby,No,37.50
902820,2,"639 Warburton Highway, Seville, 3139",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Outer Eastern Melbourne</div><div><strong>Suburb:</strong> Seville</div><div><strong>Distance from Melbourne Connect:</strong> 44.04 km</div>,,,,-37.77389139,145.4644066,0,Seville Primary School,0,,1,0,Government,Primary,Outer Eastern Melbourne,Seville,No,44.04
906252,2,"311 Mt Dandenong Tourist Road, Sassafras, 3787",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Pri/Sec</div><div><strong>Area:</strong> Outer Eastern Melbourne</div><div><strong>Suburb:</strong> Sassafras</div><div><strong>Distance from Melbourne Connect:</strong> 34.66 km</div>,,,,-37.868244,145.349444,0,Sherbrooke Community School,0,,1,0,Government,Pri/Sec,Outer Eastern Melbourne,Sassafras,No,34.66
901801,2,"269 Monbulk Road, Silvan, 3795",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Outer Eastern Melbourne</div><div><strong>Suburb:</strong> Silvan</div><div><strong>Distance from Melbourne Connect:</strong> 40.24 km</div>,,,,-37.824597,145.42132,0,Silvan Primary School,0,,1,0,Government,Primary,Outer Eastern Melbourne,Silvan,No,40.24
901871,2,"130 Tyner Road, Wantirna South, 3152",<div><strong>Education sector:</strong> Independent</div><div><strong>School type:</strong> Pri/Sec</div><div><strong>Area:</strong> Outer Eastern Melbourne</div><div><strong>Suburb:</strong> Wantirna South</div><div><strong>Distance from Melbourne Connect:</strong> 25.95 km</div>,,,,-37.873866,145.244636,0,St Andrews Christian College,0,,1,0,Independent,Pri/Sec,Outer Eastern Melbourne,Wantirna South,No,25.95
901857,2,"1264 Mountain Highway, The Basin, 3154",<div><strong>Education sector:</strong> Catholic</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Outer Eastern Melbourne</div><div><strong>Suburb:</strong> The Basin</div><div><strong>Distance from Melbourne Connect:</strong> 31.02 km</div>,,,,-37.853904,145.310841,0,St Bernadette's Catholic Primary School,0,,1,0,Catholic,Primary,Outer Eastern Melbourne,The Basin,No,31.02
901013,2,"1 High Street, Healesville, 3777",<div><strong>Education sector:</strong> Catholic</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Outer Eastern Melbourne</div><div><strong>Suburb:</strong> Healesville</div><div><strong>Distance from Melbourne Connect:</strong> 50.99 km</div>,,,,-37.65867854,145.5157966,0,St Brigid's School,0,,1,0,Catholic,Primary,Outer Eastern Melbourne,Healesville,No,50.99
901406,2,"17 Forest Road, Ferntree Gully, 3156",<div><strong>Education sector:</strong> Catholic</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Outer Eastern Melbourne</div><div><strong>Suburb:</strong> Ferntree Gully</div><div><strong>Distance from Melbourne Connect:</strong> 30.63 km</div>,,,,-37.887382,145.295174,0,St John the Baptist School,0,,1,0,Catholic,Primary,Outer Eastern Melbourne,Ferntree Gully,No,30.63
901646,2,"5 Brenock Park Drive, Ferntree Gully, 3156",<div><strong>Education sector:</strong> Catholic</div><div><strong>School type:</strong> Secondary</div><div><strong>Area:</strong> Outer Eastern Melbourne</div><div><strong>Suburb:</strong> Ferntree Gully</div><div><strong>Distance from Melbourne Connect:</strong> 30.74 km</div>,,,,-37.89049,145.295093,0,St Joseph's College,0,,1,0,Catholic,Secondary,Outer Eastern Melbourne,Ferntree Gully,No,30.74
901641,2,"212 Boronia Road, Boronia, 3155",<div><strong>Education sector:</strong> Catholic</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Outer Eastern Melbourne</div><div><strong>Suburb:</strong> Boronia</div><div><strong>Distance from Melbourne Connect:</strong> 28.15 km</div>,,,,-37.862707,145.274814,0,St Joseph's Primary School,0,,1,0,Catholic,Primary,Outer Eastern Melbourne,Boronia,No,28.15
901579,2,"40 Milners Road, Yarra Junction, 3797",<div><strong>Education sector:</strong> Catholic</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Outer Eastern Melbourne</div><div><strong>Suburb:</strong> Yarra Junction</div><div><strong>Distance from Melbourne Connect:</strong> 57.34 km</div>,,,,-37.792172,145.616814,0,St Joseph's School,0,,1,0,Catholic,Primary,Outer Eastern Melbourne,Yarra Junction,No,57.34
901697,2,"53 George Street, Scoresby, 3179",<div><strong>Education sector:</strong> Catholic</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Outer Eastern Melbourne</div><div><strong>Suburb:</strong> Scoresby</div><div><strong>Distance from Melbourne Connect:</strong> 25.05 km</div>,,,,-37.889844,145.225957,0,St Jude the Apostle School,0,,1,0,Catholic,Primary,Outer Eastern Melbourne,Scoresby,No,25.05
901782,2,"25 Stokes Road, Wantirna, 3152",<div><strong>Education sector:</strong> Catholic</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Outer Eastern Melbourne</div><div><strong>Suburb:</strong> Wantirna</div><div><strong>Distance from Melbourne Connect:</strong> 24.51 km</div>,,,,-37.853378,145.235066,0,St Luke's School,0,,1,0,Catholic,Primary,Outer Eastern Melbourne,Wantirna,No,24.51
901669,2,"10A Riddell Road, Wantirna South, 3152",<div><strong>Education sector:</strong> Catholic</div><div><strong>School type:</strong> Special</div><div><strong>Area:</strong> Outer Eastern Melbourne</div><div><strong>Suburb:</strong> Wantirna South</div><div><strong>Distance from Melbourne Connect:</strong> 25.94 km</div>,,,,-37.877901,145.242789,0,St Mary's College for the Deaf,0,,1,0,Catholic,Special,Outer Eastern Melbourne,Wantirna South,No,25.94
901804,2,"58 Clegg Road, Mount Evelyn, 3796",<div><strong>Education sector:</strong> Catholic</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Outer Eastern Melbourne</div><div><strong>Suburb:</strong> Mount Evelyn</div><div><strong>Distance from Melbourne Connect:</strong> 37.93 km</div>,,,,-37.790516,145.395858,0,St Mary's School,0,,1,0,Catholic,Primary,Outer Eastern Melbourne,Mount Evelyn,No,37.93
900567,2,"40 Jones Street, Lilydale, 3140",<div><strong>Education sector:</strong> Catholic</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Outer Eastern Melbourne</div><div><strong>Suburb:</strong> Lilydale</div><div><strong>Distance from Melbourne Connect:</strong> 34.53 km</div>,,,,-37.75273475,145.3526145,0,St Patrick's School,0,,1,0,Catholic,Primary,Outer Eastern Melbourne,Lilydale,No,34.53
901879,2,"59 Moores Road, Monbulk, 3793",<div><strong>Education sector:</strong> Catholic</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Outer Eastern Melbourne</div><div><strong>Suburb:</strong> Monbulk</div><div><strong>Distance from Melbourne Connect:</strong> 40.04 km</div>,,,,-37.867995,145.412057,0,St Paul's School,0,,1,0,Catholic,Primary,Outer Eastern Melbourne,Monbulk,No,40.04
901655,2,"Reay Road, Mooroolbark, 3138",<div><strong>Education sector:</strong> Catholic</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Outer Eastern Melbourne</div><div><strong>Suburb:</strong> Mooroolbark</div><div><strong>Distance from Melbourne Connect:</strong> 31.07 km</div>,,,,-37.7879128,145.3175154,0,St Peter Julian Eymard,0,,1,0,Catholic,Primary,Outer Eastern Melbourne,Mooroolbark,No,31.07
901891,2,"672 Mount Dandenong Road, Kilsyth, 3137",<div><strong>Education sector:</strong> Catholic</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Outer Eastern Melbourne</div><div><strong>Suburb:</strong> Kilsyth</div><div><strong>Distance from Melbourne Connect:</strong> 31.41 km</div>,,,,-37.80656384,145.3217417,0,St Richard's Primary School,0,,1,0,Catholic,Primary,Outer Eastern Melbourne,Kilsyth,No,31.41
901830,2,"2 Taylors Lane, Rowville, 3178",<div><strong>Education sector:</strong> Catholic</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Outer Eastern Melbourne</div><div><strong>Suburb:</strong> Rowville</div><div><strong>Distance from Melbourne Connect:</strong> 28.35 km</div>,,,,-37.925677,145.245327,0,St Simon's School,0,,1,0,Catholic,Primary,Outer Eastern Melbourne,Rowville,No,28.35
